naAromAtom,nAtom,nN,nO,nS,nF,nCl,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsD,SpMax1_Bhs,SpMax2_Bhs,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C3SP3,C4SP3,SCH-7,SC-3,VC-3,SPC-4,MIC0,nAtomLAC,piPC6,R_TpiPCTPC,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nHeteroRing,n6HeteroRing,VE3_D,VR1_D,class_label
17,54,5,2,0,0,0,15.99593185,6.197945092,14.04357984,2,4.78818756,4.11356731,0,3,7,5,1,1,1,1.7594600459999998,2.708207142,1.607568651,8.003968172,14.03608257,0,6.745640679,6.349666892999999,3,3,2,2,0,0,3,1,-4.647106856000001,527.4839463999999,active
17,56,5,2,0,0,0,15.99593284,4.380197094,14.07645529,2,4.737691498,4.617574136,0,1,9,6,1,1,1,1.807572568,2.9123312869999998,1.6909019840000001,8.448654929,13.80242402,0,6.855474655,6.956534033,3,3,2,2,0,0,2,0,-4.12456847,461.4113706,active
17,54,5,2,0,0,1,34.96885407,6.205487126,14.07414252,2,4.814727044,4.12273851,0,3,7,5,1,1,1,1.831980336,2.9968822760000005,1.796550887,8.353132898,17.76613369,0,6.789323595,6.513160111,3,3,2,2,0,0,3,1,-4.483531268,493.2152982,active
11,54,4,2,0,0,0,15.99593083,6.0323479,13.93555667,2,4.814709305,4.1176875310000005,2,1,5,4,1,2,1,1.827214423,2.783122099,1.668572885,7.633649048,13.47526338,2,6.536329212999999,4.995900444,3,2,2,2,0,0,2,0,-3.374285866,490.3677945,active
11,53,4,2,0,0,0,15.99593029,6.02494165,13.18534662,1,4.137669421,4.066540287,2,0,5,4,1,1,1,1.6954693090000001,2.7278607060000004,1.5704277619999998,6.98199659,13.58685541,2,6.465755846,4.860736063,3,2,2,2,0,0,2,0,-3.426048287,480.2035381,active
17,58,5,1,0,1,1,34.96885412,4.556105448,13.41200162,1,5.024100552,4.112609441,0,0,10,5,1,0,1,1.877316205,3.435414376,1.87114117,8.419867759,18.14212402,0,6.8043719739999995,6.423798053,3,3,2,2,0,0,2,0,-5.436479111000001,520.5298333000001,active
18,52,6,1,0,0,0,15.99492399,4.379873063,13.99342325,2,4.695658118,4.5821570860000005,0,3,7,7,0,1,1,1.915189548,2.70721293,1.625518767,7.855057509,13.41724276,0,6.8910540870000005,7.481372459,3,3,2,2,0,0,2,1,-3.874306067,367.2946415,active
6,36,2,1,1,0,0,78.91833741,6.106040178,13.19644598,3,4.826707873,3.981046618,0,1,6,2,0,1,1,1.4976833440000001,2.2533632040000002,1.6174560519999999,5.965786896,28.23584735,0,6.091592648,4.159400778999999,3,1,1,1,0,0,1,0,-8.414374974,213.3403588,inactive
6,60,3,3,0,0,0,15.99693812,4.442101903,13.97688274,3,4.839692347,4.819374516,2,2,3,3,1,2,1,1.5240718,2.78800725,1.611243699,6.90198044,13.30856957,2,6.413868709,4.479161087,2,2,1,1,0,0,1,0,-3.8328498619999998,399.7630903,active
6,58,3,3,0,0,0,15.99693664,4.903023861,13.85571903,3,4.973523823,4.361778102,0,1,4,4,0,1,1,1.595208587,2.6625547309999997,1.580050414,7.489315421000001,13.48400795,0,6.313095045,3.871940209,3,2,1,1,0,0,1,0,-4.927867914,438.6093487,active
6,55,3,2,0,0,0,15.9959293,4.9009236739999995,13.72097664,2,4.853138536,4.048533302,2,1,3,3,0,2,1,1.5576221030000001,2.448794553,1.5169166530000002,6.769831571,12.80592841,2,6.331946591,4.603371258,2,2,1,1,0,0,1,0,-3.3833705839999997,443.8813578,active
6,55,3,2,0,0,0,15.9959293,4.9009236739999995,13.72097664,2,4.853138536,4.048533302,2,1,3,3,0,2,1,1.5576221030000001,2.448794553,1.5169166530000002,6.769831571,12.80592841,2,6.331946591,4.603371258,2,2,1,1,0,0,1,0,-3.3833705839999997,443.8813578,active
12,56,3,2,0,0,2,34.96985527,4.903730092,13.90054781,2,4.8555562000000005,4.08589078,0,1,8,4,0,1,1,1.6063086340000001,2.951229865,1.833876892,7.7635651910000005,18.72759557,0,6.689404908999999,6.725847411,2,3,1,1,0,0,1,0,-4.969414872,341.1603131,active
12,56,3,2,0,0,2,34.96985527,4.903730092,13.90054781,2,4.8555562000000005,4.08589078,0,1,8,4,0,1,1,1.6063086340000001,2.951229865,1.833876892,7.7635651910000005,18.72759557,0,6.689404908999999,6.725847411,2,3,1,1,0,0,1,0,-4.969414872,341.1603131,active
6,56,4,2,0,0,0,15.99592978,4.484957106,14.017491699999999,2,4.880579153999999,4.736537488,0,1,3,3,2,1,1,1.4183350319999999,2.39903369,1.507899595,6.951902991,13.41278584,4,6.260059361000001,3.633481875,2,2,1,1,0,0,1,0,-6.7590096420000005,516.1068236000001,active
6,56,4,2,0,0,0,15.99592978,4.481272453,13.89960123,2,4.911669918,4.762482691000001,0,1,3,3,2,1,1,1.412463583,2.188303082,1.339832628,6.482878462,13.41278584,4,6.24465222,3.6327741089999996,2,2,1,1,0,0,1,0,-6.918880297,555.6841341,active
6,57,3,4,0,0,0,15.99794194,4.323201376,13.63877747,2,4.945374998,4.050187702,0,1,4,2,2,1,1,1.4397709730000001,2.244670408,1.3572871340000001,6.625494002999999,14.30170194,2,6.130138942,3.3290853069999997,2,2,1,1,0,0,1,0,-2.804383445,651.4504350999999,active
6,57,3,4,0,0,0,15.99794194,4.323201376,13.63877747,2,4.945374998,4.050187702,0,1,4,2,2,1,1,1.4397709730000001,2.244670408,1.3572871340000001,6.625494002999999,14.30170194,2,6.130138942,3.3290853069999997,2,2,1,1,0,0,1,0,-2.804383445,651.4504350999999,active
6,53,4,2,0,0,0,15.99592927,4.480044961,13.86030427,2,4.89529602,4.748824846000001,0,1,3,3,2,1,1,1.412463583,2.188303082,1.339832628,6.482878462,13.65189164,3,6.232939055,3.691601934,2,2,1,1,0,0,1,0,-5.835833587000001,289.6118647,active
6,63,3,4,0,0,0,15.99794391,4.32442901,13.9531521,2,4.942026117,4.049208236,0,1,4,2,4,1,1,1.429840964,2.496664763,1.568232347,6.801692496,13.82912912,2,6.18929029,3.24342765,2,2,1,1,0,0,1,0,-2.780830197,551.5261648,active
6,63,3,3,0,2,0,18.99941333,3.5711887819999997,13.96780468,2,5.557493915,5.039779065,0,1,4,2,3,2,1,1.631025428,3.6914791460000003,1.958620197,8.093477274,16.14847605,0,6.22059017,3.208642096,2,2,1,1,0,0,1,0,-2.860431894,350.7447171,active
6,64,3,2,0,0,0,15.99592981,4.887407139,12.85587583,1,4.17901378,3.935007842,0,0,3,3,0,1,1,1.380194642,2.393533161,1.5130759059999999,6.353881374,12.24477812,0,6.079933195,3.1259229960000003,2,3,1,1,0,0,1,0,-3.7537665380000003,322.214296,active
6,54,3,2,0,0,0,15.99592778,4.886096131,12.7720272,1,4.135720242,3.8902328219999998,0,0,3,3,1,0,1,1.308025859,2.189409016,1.30895176,5.973841546,12.91495226,3,6.013715156,3.1714551560000004,2,2,1,1,0,0,1,0,-8.250228802999999,764.9960971,active
6,57,3,2,0,0,0,15.99592829,4.886710528,12.81129836,1,4.129048623,3.884999183,0,0,3,3,2,1,1,1.308025859,2.597657306,1.7172000509999998,6.183057369,12.69355095,3,6.035481432999999,3.1828005889999997,2,2,1,1,0,0,1,0,-5.495943358,338.8926863,active
6,64,3,2,0,0,0,15.99592978,4.906434404,14.07364808,2,4.926089266,4.026081905,0,1,3,3,4,2,1,1.429840964,2.904913053,2.026290386,7.01090832,12.24477812,3,6.192362489,3.2610220080000003,2,2,1,1,0,0,1,0,-5.173694713,330.39736980000004,active
12,61,3,2,0,0,0,15.99593032,4.88702289,12.83133119,1,4.09359789,3.9288840960000004,0,0,8,4,0,0,1,1.380194642,2.393533161,1.426802891,6.406854247999999,12.40770602,2,6.148601834,3.662364969,2,3,1,1,0,0,1,0,-3.0272496789999996,412.0209403,active
6,60,3,2,0,0,0,15.99592879,4.886554548,12.80147801,1,4.146510916,3.900955549,0,0,3,3,1,0,1,1.308025859,2.189409016,1.30895176,5.973841546,12.48909503,5,6.031886462,3.1646220730000003,2,2,1,1,0,0,1,0,-2.9592538389999996,555.4852601,active
6,61,3,2,0,0,0,15.99592927,4.9058200130000005,14.03435104,2,4.942018193,4.031249622,0,1,3,3,3,1,1,1.429840964,2.496664763,1.618042096,6.801692496,12.42876514,3,6.1737861039999995,3.2511053660000004,2,2,1,1,0,0,1,0,-8.188444571,612.2501722,active
6,71,3,2,0,0,0,15.99593131,4.907131004,14.11823461,2,5.045915413,4.06894767,0,1,3,3,2,2,1,1.502009748,2.7007889080000003,1.822166241,7.1817323239999995,11.86493417,0,6.230481448,3.206731997,2,3,1,1,0,0,1,0,-3.4501529619999998,365.2481463,active
12,68,3,2,0,0,0,15.99593181,4.90674675,14.09368589,2,4.839370387,3.998707451,0,1,8,4,2,1,1,1.502009748,2.7007889080000003,1.735893226,7.2347051979999994,11.99718502,2,6.28983152,3.6671181460000004,2,3,1,1,0,0,1,0,-2.7277493760000002,383.69312460000003,active
6,54,3,2,0,0,0,15.99592778,4.886711169,12.81129814,1,4.123641879,3.882822427,0,0,3,3,2,1,1,1.299197046,2.4852848709999997,1.57600081,6.5861293110000005,12.91495226,0,6.04884863,3.1928910160000004,2,2,1,1,0,0,1,0,-7.855215487000001,7382.199165999999,active
6,67,3,2,0,0,0,15.99593029,4.9064338119999995,14.07364824,2,4.939559755,4.030413008,0,1,3,3,4,2,1,1.429840964,2.904913053,2.026290386,7.090367631,12.07351371,4,6.192362489,3.2455813460000003,2,2,1,1,0,0,1,0,-3.361621387,880.5657267999999,active
6,61,3,2,0,0,0,15.99592927,4.906435059,14.07364791,2,4.9115931360000005,4.023027353,0,1,3,3,4,2,1,1.4210121519999999,2.7925406180000003,1.885091145,7.413980261,12.42876514,0,6.2037999,3.2768569110000003,2,2,1,1,0,0,1,0,-9.059096588,3709.7235299999998,active
6,58,3,2,0,0,0,15.99592877,4.905207013,13.99505404,2,4.927414781,4.026353244,0,1,3,3,3,1,1,1.429840964,2.496664763,1.618042096,6.861479074,12.6269959,0,6.154858094,3.238918856,2,2,1,1,0,0,1,0,-5.0341316119999995,282.39809110000004,active
6,60,3,2,0,0,0,15.99592879,4.886709954,12.81129857,1,4.1345295360000005,3.889417864,0,0,3,3,2,1,1,1.308025859,2.597657306,1.7172000509999998,6.262516681,12.48909503,4,6.035481432999999,3.168064544,2,2,1,1,0,0,1,0,-3.568668536,413.9602352,active
6,51,3,2,0,0,0,15.99592727,4.885483105,12.73378255,1,4.129702802,3.884374805,0,0,3,3,1,0,1,1.308025859,2.189409016,1.30895176,6.033628124,13.15557065,0,5.9914645470000005,3.157321837,2,2,1,1,0,0,1,0,-5.164886725,397.8075814,active
6,67,3,2,0,0,0,15.99593029,4.906278275,14.06382399,2,4.968091763,4.040510606000001,0,1,3,3,3,1,1,1.429840964,2.496664763,1.618042096,6.801692496,12.07351371,5,6.18929029,3.24342765,2,2,1,1,0,0,1,0,-2.780830197,551.5261648,active
12,63,3,4,0,0,0,15.997945999999999,4.7366102560000005,12.73570387,1,4.096395664,3.967017535,0,0,9,3,1,0,1,1.425876989,2.597657306,1.445034524,6.899653527999999,13.82497995,0,6.228264425,3.704381328,2,3,1,1,0,0,1,0,-2.791116605,373.06429249999997,active
6,55,3,3,0,0,0,15.99693435,4.885172268,12.72307488,1,4.129819493,3.9075584539999997,0,0,4,2,2,0,1,1.308025859,2.597657306,1.494844272,6.183057369,13.725482500000002,0,6.035481432999999,3.1828005889999997,2,2,1,1,0,0,1,0,-5.495943358,338.8926863,active
6,66,3,3,0,0,0,15.99693812,4.904979068,13.98056248,2,5.026910256,4.079876241,0,1,4,2,3,2,1,1.488766529,2.7007889080000003,1.7723564930000002,7.2347051979999994,12.93580048,0,6.208590026,3.2176081410000004,2,2,1,1,0,0,1,0,-2.877489733,391.24257539999996,active
6,65,3,2,0,0,0,15.99593029,4.907474057,14.14014829,2,5.026904087,4.064604217,0,1,3,3,2,2,1,1.5388632819999999,2.625873951,1.740753578,7.316349187999999,12.18665666,0,6.268385803999999,3.284958965,3,2,1,1,0,0,1,0,-5.734554902,345.0086619,active
6,64,3,2,0,0,0,15.99592978,4.906125865,14.05399962,2,4.955538636,4.036022568,0,1,3,3,3,1,1,1.429840964,2.496664763,1.618042096,6.801692496,12.24477812,4,6.183117431,3.2489242999999997,2,2,1,1,0,0,1,0,-4.012082152,329.0605861,active
6,67,3,2,0,0,0,15.99593029,4.907048608999999,14.11294516,2,4.904688113,4.019390091,0,1,3,3,5,1,2,1.429840964,4.057324935,3.1787022680000003,7.371789437,12.07351371,3,6.2106000770000005,3.2689158369999998,2,2,1,1,0,0,1,0,-4.814877947,359.8725957,active
12,66,3,3,0,0,0,15.99693969,4.8995092389999995,13.89589561,2,4.813212803,4.08972916,0,1,8,4,2,1,1,1.5379802480000002,2.986252032,1.759656061,7.734266698,12.91485313,0,6.665763332,6.311605093,2,3,1,1,0,0,1,0,-8.797567789,587.8083231,active
6,64,3,2,0,2,0,19.0006093,3.544291551,13.90508604,2,5.5161221860000005,5.015795804,0,1,3,3,4,2,1,1.40622067,3.004799663,1.8409199,6.929811654,15.22996914,4,6.184148891,3.1962631360000002,2,2,1,1,0,0,1,0,-3.8061024789999998,386.4596959,active
6,64,3,2,0,3,0,19.00126208,3.498574236,13.89939864,2,5.72552596,5.0235988030000005,0,1,3,3,4,2,1,1.4024991530000002,4.157211544,1.96111906,7.295955791,16.20060352,4,6.194405391,3.1544538319999997,2,2,1,1,0,0,1,0,-4.184198884,382.8331081,active
6,68,3,3,0,0,0,15.99871761,4.527525252,13.98516408,2,4.9680746330000005,4.04033302,0,1,3,3,4,2,1,1.412463583,2.596551372,1.7825987159999999,6.711767018,12.80912375,4,6.186208624,3.199535355,2,2,1,1,0,0,1,0,-4.161753329,374.2199972,active
6,64,3,2,0,0,0,15.99592978,4.903977746,13.91646083,2,4.955544944,4.035719092,0,1,3,3,4,2,1,1.426555415,2.596551372,1.7825987159999999,6.751624737,12.24477812,4,6.163314804,3.286455213,2,2,1,1,0,0,1,0,-3.391045992,489.2521338,active
6,61,3,2,0,0,0,15.9959293,4.901522174,13.75927353,2,4.942435664,4.031146013,0,1,3,3,2,2,1,1.4397709730000001,2.652918699,1.815345173,6.914169137999999,12.42876514,4,6.133398043,3.3306202469999997,2,2,1,1,0,0,1,0,-3.390357658,438.55986229999996,active
12,59,3,3,0,0,0,15.9969374,4.885485368,12.733972999999999,1,4.094814598,3.937242173,0,0,9,3,1,0,1,1.380194642,2.393533161,1.376993142,6.406854247999999,13.397373499999999,0,6.148601834,3.662364969,2,3,1,1,0,0,1,0,-3.0272496789999996,412.0209403,active
12,59,3,3,0,0,0,15.99693735,4.895807835,12.94791569,1,4.225947381,4.121122172,0,0,8,4,1,1,1,1.4685328430000002,3.525724985,1.985988713,7.647492496,13.397373499999999,0,6.606396776,6.500723301,2,3,1,1,0,0,1,0,-4.210826066,320.5442309,active
6,52,3,3,0,4,0,19.00142055,3.0621715089999997,12.69902383,1,5.763024502,5.34895376,0,0,4,2,2,0,1,1.334274355,3.94831397,1.4831010119999999,7.263699265,19.42366693,2,6.161734609,3.221269853,2,2,1,1,0,0,1,0,-4.200608477,359.6012293,active
11,55,4,2,1,0,0,31.97207245,4.90448315,13.94868817,2,4.880938551,4.07948778,0,3,4,3,1,1,1,1.595208587,2.6625547309999997,1.82321706,7.489315421000001,16.85295299,0,6.59364367,6.172543807,3,2,1,1,0,0,2,0,-4.927867914,438.6093487,active
6,62,3,3,0,0,0,15.99693659,4.902555694,13.82539851,1,5.067773288,4.073644772,0,1,4,2,0,1,1,1.4986965380000001,2.448794553,1.529029784,7.005533831,13.19868011,0,6.0390635260000005,2.8052071389999997,3,2,1,1,0,0,1,0,-3.815500492,448.25609349999996,active
6,55,3,2,0,2,0,18.99941238,3.0384664310000002,13.71813306,2,5.3962735660000005,4.912028025,2,1,3,3,0,2,1,1.5576221030000001,2.857042844,1.550588404,6.919260816,16.12238103,2,6.339035677,4.382661405,2,2,1,1,0,0,1,0,-9.892011898,1764.939766,active
6,55,3,2,0,2,0,18.99941238,3.0384664310000002,13.71813306,2,5.3962735660000005,4.912028025,2,1,3,3,0,2,1,1.5576221030000001,2.857042844,1.550588404,6.919260816,16.12238103,2,6.339035677,4.382661405,2,2,1,1,0,0,1,0,-9.892011898,1764.939766,active
6,58,3,4,0,0,0,15.99794492,4.118007888,13.9276954,3,4.99184698,4.893762581,2,2,3,3,1,2,1,1.5240718,2.8006755180000003,1.5487199180000002,6.785474087000001,14.18938615,2,6.38223894,4.411740091,2,2,1,1,0,0,1,0,-3.7982715160000002,396.07451119999996,active
6,62,3,3,0,1,0,18.99840813,3.5887264610000003,13.93760136,1,5.4087254520000005,5.118442364,0,1,4,2,3,2,1,1.530314713,2.3924272269999998,1.577490447,6.567429451000001,15.03150316,2,6.046189447000001,2.700142599,2,2,1,1,0,0,1,0,-3.5562250669999997,651.6241635,active
6,62,3,3,0,2,0,18.99941304,3.542233398,13.93191396,1,5.665276625,5.135995337,0,1,4,2,3,2,1,1.5240718,2.8006755180000003,1.6358116319999998,6.785474087000001,16.25074152,2,6.055612367,2.65668519,2,2,1,1,0,0,1,0,-3.7982715160000002,396.07451119999996,active
6,57,2,3,0,1,0,18.99840779,3.542762013,13.81072629,2,5.267917764,5.0643469130000005,0,1,3,3,3,1,1,1.412463583,2.188303082,1.382053846,6.423091884,14.75593953,3,6.048553514,2.8176671730000002,2,2,1,1,0,0,1,0,-8.551577068,596.8850455,active
6,62,2,3,1,3,0,31.97207274,3.367439047,14.58385082,2,5.840535616,5.1178394019999995,0,1,4,2,3,2,1,1.530314713,3.9530873989999997,1.80617568,7.317429451000001,19.58348783,3,6.1235887,2.717837942,2,2,1,1,0,0,1,0,-7.988024571,729.1548691,active
11,55,4,3,0,1,0,19.00013673,3.58973382,13.90036711,2,5.184545282,4.942721605,0,4,3,3,2,1,1,1.521485901,2.31751227,1.385476175,6.937748575,16.37548033,2,6.57794828,5.639362212000001,3,2,1,1,0,0,2,0,-6.200281877999999,341.3947932,active
11,55,4,2,1,1,0,31.97207253,3.595051925,14.07011743,2,5.184545277,4.942715528,0,4,3,3,2,1,1,1.521485901,2.31751227,1.476763268,6.937748575,18.8560963,2,6.57794828,5.639362212000001,3,2,1,1,0,0,2,0,-6.200281877999999,341.3947932,active
6,52,3,2,0,0,1,34.96885379999999,4.9053441289999995,14.00377263,2,4.946638211000001,4.0254438939999995,0,1,4,2,2,1,1,1.449769824,2.581215752,1.6891732019999999,6.765957043999999,16.91612187,0,6.103397169,3.194783367,2,2,1,1,0,0,1,0,-4.2501791319999995,321.1084865,active
11,58,4,2,1,3,0,31.97207273,3.50418188,14.07839138,2,5.655080133999999,4.964724817,0,3,4,3,3,1,1,1.557936768,4.166847576,2.008837002,7.8711020739999995,20.71075887,2,6.632578027999999,5.645313936,3,2,1,1,0,0,2,0,-6.007523431,392.52353539999996,active
6,63,3,3,1,0,0,31.97207251,4.53066672,14.18414055,2,4.973090952,4.031379744,0,1,4,2,4,1,1,1.412463583,2.188303082,1.46062344,6.423091884,16.16889473,3,6.176906231,3.2015822330000003,2,2,1,1,0,0,1,0,-5.17015218,340.2533401,active
6,57,3,4,0,2,0,18.99941315,3.0878725589999996,13.80250767,2,5.521494861,5.0140934669999995,0,1,4,2,2,1,1,1.412463583,2.596551372,1.358212428,6.632307707000001,17.53809872,2,6.186208624,3.214677762,2,2,1,1,0,0,1,0,-7.0752916720000005,377.6653111,active
12,59,3,2,1,0,0,31.972072499999996,4.907616099999999,14.1492231,1,4.823536671,3.962358291,0,1,10,2,0,1,1,1.5119397559999999,2.448794553,1.7513855630000001,7.005533831,15.73723957,0,6.168171413,3.709681684,2,3,1,1,0,0,1,0,-3.502085609,331.1401357,active
6,61,2,3,0,0,0,15.99871574,4.542091071000001,14.434475400000002,2,4.999101373,4.04504625,0,2,4,3,2,1,2,1.632089782,2.31751227,1.5626637319999999,6.702046315,12.52822389,2,6.233675161,3.254635248,2,2,1,1,0,0,1,0,-6.542667847000001,457.2173004,active
6,53,3,3,0,0,1,34.96885385,4.52642354,13.91528848,2,4.982557825,4.038222412,0,1,4,2,2,1,1,1.4323924419999998,2.272854071,1.445481531,6.387356431000001,17.688711899999998,2,6.096668801,3.1423136389999997,2,2,1,1,0,0,1,0,-6.812859239,648.8458041,active
6,53,3,3,0,0,1,34.96885385,4.311672385,13.71763483,2,4.982979223,4.038399299,0,1,4,2,2,1,1,1.4596998319999999,2.329221398,1.478227989,6.529971972999999,17.688711899999998,2,6.052971133,3.1074031210000004,2,2,1,1,0,0,1,0,-1.6912104280000002,300.1683974,active
6,49,3,2,0,2,1,34.96885388,3.5421032869999998,13.83521043,2,5.5512368279999995,5.044689838,0,1,4,2,2,1,1,1.4261495290000001,2.681102362,1.503802716,6.605401067000001,20.93542659,2,6.094415913,3.139780405,2,2,1,1,0,0,1,0,-12.30737259,1339.013016,active
6,57,4,2,0,0,0,15.9959293,4.900886679,13.71868742,2,4.945370487,4.038717949,0,1,4,2,2,1,1,1.4397709730000001,2.244670408,1.372579086,6.625494002999999,13.33884125,3,6.1235887,3.336973383,2,2,1,1,0,0,1,0,-4.070456463,348.2863836,active
6,59,4,3,0,0,0,15.99693893,4.427757927,13.96641402,3,4.925547826,4.886862421,2,2,3,3,1,2,1,1.5240718,2.8006755180000003,1.5675035290000001,6.785474087000001,14.03007651,2,6.38223894,4.411740091,2,2,1,1,0,0,1,0,-3.7982715160000002,396.07451119999996,active
6,67,3,4,0,0,0,15.99794803,4.746750682,14.00628939,3,4.891985577,4.857446614,2,2,3,3,3,2,1,1.5240718,3.089350652,1.7787980209999998,7.11880742,13.5403695,2,6.399010821,4.232341717,2,2,1,1,0,0,1,0,-11.39495477,788.8255608,active
6,70,3,4,0,0,0,15.99794905,4.548620576,14.02082078,3,4.893988215,4.883019222,2,2,3,3,3,2,1,1.530314713,3.089350652,1.7787980209999998,7.173922523,13.35050289,3,6.402331705,4.186293255,2,2,1,1,0,0,1,0,-5.095003511,538.4660302999999,active
11,63,5,2,1,0,0,31.97319919,4.908468796,14.20392243,2,4.8722646869999995,4.055936354,2,3,3,3,2,2,1,1.655517656,2.885226507,1.951680642,7.300602466,16.46582499,2,6.476587674,4.459564789,3,2,1,1,0,0,2,0,-13.57814001,1110.659807,active
6,45,3,2,0,0,1,34.96885367,4.885620234,12.7416267,1,4.135489326,3.8779706739999997,0,0,4,2,0,0,1,1.327954718,2.273960005,1.3800828669999998,5.938106092999999,17.98332148,0,5.930585987000001,3.1151007739999996,2,2,1,1,0,0,1,0,-3.516803365,245.7029787,active
6,46,4,2,0,0,0,15.99592775,4.443053009,12.70830225,1,4.715730965,4.086829288000001,0,0,3,3,0,0,1,1.308025859,2.189409016,1.274433964,6.033628124,14.3054437,0,6.103117722,3.639124428,2,2,1,1,0,0,1,0,-5.164886725,397.8075814,active
12,63,5,2,0,0,0,15.99593233,4.907513427,14.14277746,2,4.857332057,4.136151423,0,4,3,4,3,1,1,1.5524580080000001,2.914549086,1.7668576319999998,7.724597478,13.44673069,0,6.68010942,6.258694919,2,3,1,1,0,0,2,1,-4.0563115419999995,413.2482373,active
6,57,4,3,0,0,0,15.99693735,4.889757236,13.81489867,3,4.9931092260000005,4.987093761000001,0,2,4,2,1,1,1,1.595208587,2.578997953,1.507388016,7.637519127999999,14.21153295,0,6.253107397999999,3.510821144,3,2,1,1,0,0,2,0,-5.916166294,459.82309910000004,active
6,60,3,4,0,3,0,19.00126315,3.494798696,13.77890254,2,5.738278808,5.034289156,0,1,4,2,4,1,1,1.4024991530000002,3.748963254,1.503061021,7.007280656,18.18347731,2,6.191339471,3.151653918,2,2,1,1,0,0,1,0,-3.4496912510000004,395.2056712,active
12,59,5,3,0,0,0,15.99694043,4.901580401,13.76322535,3,4.8313757960000006,4.8274568239999995,0,3,8,2,0,1,1,1.4986965380000001,2.647039335,1.4881598440000001,7.58864372,14.57538204,0,6.308667496,3.934547652,2,3,1,1,0,0,2,1,-3.4520191110000003,422.53388739999997,active
6,56,3,3,0,4,0,19.0020492,3.0736051030000002,13.76883597,2,5.789470149,5.35317182,0,1,4,2,4,1,1,1.412463583,3.748963254,1.503061021,7.173091884,18.84337543,2,6.183117431,3.235879759,2,2,1,1,0,0,1,0,-3.524995393,531.9217522,active
6,56,3,3,0,6,0,19.00383363,3.073516235,13.75746118,2,5.822743032000001,5.822408746,0,1,4,2,4,1,1,1.4024991530000002,5.309623425,1.681581365,7.757280656,20.24391861,2,6.203547151,3.152584977,2,2,1,1,0,0,1,0,-3.9852308639999996,519.3641784,active
6,60,4,2,0,2,0,18.99941249,4.120196899,13.93324215,1,5.581132007000001,5.06661984,0,1,4,2,2,1,1,1.7341886969999998,3.580986377,1.819473761,8.201985568,16.24357663,0,6.122766895,2.8599364730000003,3,2,1,1,0,0,2,0,-4.827121276000001,386.29119110000005,active
6,59,3,2,0,2,0,18.99941238,3.0387183839999996,13.75038307,2,5.630795577000001,5.104900357,0,1,3,3,0,2,1,1.5576221030000001,2.857042844,1.644892779,6.919260816,15.7172217,2,6.154858094,3.187695535,2,2,1,1,0,0,1,0,-9.892011898,1764.939766,active
