"","naAromAtom","nAtom","nN","nO","nS","nF","BCUTw.1h","BCUTp.1l","nBondsD","SpMax1_Bhs","SpMax2_Bhs","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C4SP3","SCH.7","VC.3","SPC.4","MIC0","nAtomLAC","piPC6","R_TpiPCTPC","n5Ring","n6Ring","nF9Ring","nF10Ring","nFG12Ring","n6HeteroRing","VE3_D","VR1_D","class_label"
"1424",18,43,0,4,0,0,15.99793579,4.288206686,1,4.543626176,4.15148364,0,1,14,4,1,0,0.324952948,0.587945585,3.281164044,11.68737322,0,6.720389773,16.27316643,0,3,0,0,0,0,-4.59466149,289.9285795,2
"1425",12,32,0,2,0,0,15.99592371,5.183789351,4,4.578126923,4.441133521,0,0,14,4,0,0,0.293112271,0.430076652,2.69861334,10.13652623,0,5.833713644,7.351479682,0,3,0,0,0,0,-70.70101242,6000077.265,2
"1426",18,47,0,4,0,3,19.00041714,3.548898315,2,5.211316458,4.604091557,0,2,13,5,3,0,0.291422204,0.812995684,4.972830839,16.24193186,0,6.841481921,15.18698063,0,3,0,0,0,0,-5.446656917,383.4952659,2
"1427",12,29,0,3,0,0,15.99692673,5.39565165,3,4.632058989,4.503090413,0,0,12,4,0,0,0.380709504,0.464677224,3.266998944,11.6299321,0,5.969186985,7.6933,0,3,0,1,0,0,-3.872040863,367.5171555,2
"1428",12,36,0,3,0,0,15.996929,4.784634297,4,4.595081366,4.460585161,0,0,14,4,0,0,0.341224794,0.498118034,3.19141262,11.15178294,0,5.976192267,7.184275417,0,3,0,0,0,0,-4.712781143,257.7935044,2
"1429",18,34,0,2,0,0,15.99592371,5.806164062,0,4.215015726,3.942404322,0,0,14,4,0,0,0.293112271,0.440103679,2.783871895,10.20609291,0,6.483202913,18.4250911,0,3,0,0,0,0,-68.97101754,189.467339,2
"1430",12,30,0,4,0,0,15.99793077,4.835557443,3,4.663719521,4.539324992,0,0,12,4,0,0,0.453229795,0.539212824,3.675247234,12.53595036,0,6.055905407,7.656569343,0,3,0,1,0,0,-3.601351197,184.4230933,2
"1431",18,44,0,4,0,0,15.9979368,4.102642215,2,4.536981902,4.531216264,0,2,14,4,2,0,0.26056858,0.596743319,3.044287082,11.56195455,0,6.734535921,15.51599291,0,3,0,0,0,0,-90.96776186,1.2e+07,2
"1432",12,40,0,4,0,0,15.9979348,4.777566193,4,4.610585043,4.478327861,0,0,14,4,0,0,0.389337316,0.564938128,3.769470454,11.84630451,0,6.105351112,7.268048128,0,3,0,0,0,0,-83.86809864,274.4180912,2
"1433",18,52,0,6,0,0,15.99995091,4.206726074,2,4.564871707,4.559508567,0,2,14,4,2,0,0.356793625,0.731604794,4.09654768,12.45700019,0,6.868169499,15.52367577,0,3,0,0,0,0,-104.9303694,369.4352314,2
"1434",12,56,1,3,1,0,78.91833751,6.256039368,2,5.107645595,4.190254154,0,0,9,3,5,0,0.461675935,1.712604706,4.612626812,23.42825089,0,5.444039771,3.098883049,0,3,0,0,0,1,-6.483177136,441.8573156,1
"1435",12,64,1,5,1,0,31.97257322,4.24916439,2,5.169960153,4.33575952,0,0,8,4,6,0,0.483683463,1.551889665,5.240429972,15.77055713,2,5.615634088,3.1503504,0,3,0,0,0,1,-8.593842115,571.0740269,1
"1436",12,69,1,4,1,0,31.97257326,5.275067351,2,5.161685819,4.322792765,0,0,8,4,6,0,0.483683463,1.551889665,5.240429972,14.7326183,4,5.637241951,3.147708333,0,3,0,0,0,1,-11.18454534,1860.27886,1
"1437",12,66,1,4,1,0,31.97257321,5.357257021,2,5.146426485,4.311224314,0,0,8,4,6,0,0.483683463,1.551889665,5.240429972,14.98623856,3,5.615634088,3.1503504,0,3,0,0,0,1,-8.593842115,571.0740269,1
"1438",12,63,1,4,1,0,31.97257316,5.278676749,2,5.130085253,4.299060722,0,0,8,4,6,0,0.483683463,1.551889665,5.289245508,15.25848995,0,5.582320806,3.14608076,0,3,0,0,0,1,-7.559393395,419.30927,1
"1439",12,57,1,4,1,0,78.91833753,5.585364746,2,5.13605272,4.299365313,0,0,9,3,5,0,0.503612322,1.733300948,5.349323284,23.95174795,0,5.534623904,3.134976708,0,3,0,0,0,1,-7.234138353,469.4675077,1
"1440",12,64,2,5,1,0,78.91833759,4.360459886,3,5.117048443,4.811069921,0,0,9,3,5,0,0.483683463,1.769343457,5.66518787,24.05827844,0,5.691836404,3.279470999,0,3,0,0,0,1,-10.95613646,504.2891477,1
"1441",12,78,2,6,1,0,31.97207294,4.479813084,3,5.201947407,4.897237923,0,0,8,4,8,0,0.755274982,1.809544003,6.637355277,15.89350649,3,5.795107451,3.073932927,1,3,0,0,0,1,-11.61956935,466.9011365,1
"1442",6,35,1,4,1,0,78.91833738,5.579523014,2,5.311806928,4.436285731,0,0,5,1,2,0,0.410666067,1.248781271,4.005910296,30.89761557,0,4.983606622,3.13006162,0,2,0,0,0,1,-4.023080712,193.8178296,2
"1443",12,48,1,4,1,0,78.91833748,5.585059412,2,5.122522356,4.2890341,0,0,10,2,3,0,0.468743019,1.348400768,4.356995692,26.18103142,0,5.328179521,3.1116767,0,3,0,0,0,1,-6.970609475,914.3999617,2
"1444",12,60,1,4,1,0,78.91833754,5.585442436,2,5.119306742,4.28658375,0,0,9,3,6,1,0.497166467,2.681734102,6.173662234,23.32878527,0,5.582320806,3.135180489,0,3,0,0,0,1,-8.350255576,843.4747502,1
"1445",12,60,1,4,1,0,78.91833754,5.585442436,2,5.119306742,4.28658375,0,0,9,3,6,1,0.497166467,2.681734102,6.173662234,23.32878527,0,5.582320806,3.135180489,0,3,0,0,0,1,-8.350255576,843.4747502,1
"1446",12,55,1,3,0,0,78.91833749,5.559535244,0,4.299557351,4.222755505,0,0,9,3,5,0,0.4554998,1.33920961,4.432760318,20.27363099,0,5.39957573,2.910316155,0,3,0,0,0,1,-8.370422157,390.4028301,2
"1447",12,55,1,4,1,0,78.91833753,5.585341786,2,5.224973504,4.368059532,0,0,9,3,3,0,0.76580102,1.58896338,5.015989951,24.38722,0,5.603271293,3.138681045,0,3,0,0,0,1,-7.248702741,480.7962913,1
"1448",18,64,3,1,1,1,31.97207281,4.115300928,1,5.041576897,4.797475793,0,2,12,4,1,0,0.977426438,1.802127806,5.721370823,15.85061533,2,6.884182742,10.07984111,0,3,0,0,0,1,-6.71640375,435.0826156,2
"1449",23,51,5,1,2,1,31.97307425,4.090450135,1,4.775806628,4.580012092,0,3,12,4,2,0,0.523460292,0.968558481,4.352014722,21.02555783,2,6.856938845,14.46803024,1,3,0,0,0,1,-3.650881579,328.0797111,2
"1450",29,58,5,1,1,0,31.97207275,5.877424294,1,4.607089486,4.085780953,0,3,16,5,2,0,1.154853044,0.925168011,4.99296811,15.73292938,2,6.725071156,8.099078288,3,3,2,0,0,0,-7.575691712,562.6516367,2
"1451",24,52,4,3,1,0,31.97207272,3.765329128,2,4.760810158,4.508265815,0,2,18,4,1,0,0.367606668,0.776169059,4.496267618,17.82249898,2,6.86519023,13.85279759,0,4,0,0,0,1,-4.080799249,320.8549698,2
"1452",22,55,6,2,2,0,31.97307423,5.09167196,2,4.607492891,4.603590434,0,4,11,2,2,0,0.665226072,0.984139827,4.340014397,20.06751483,2,6.179951952,6.522966636,2,2,0,0,0,0,-23.48770455,394.1464619,2
"1453",18,79,4,5,1,0,31.97207309,5.64872546,4,5.02919007,4.71670827,0,2,14,4,2,0,0.380391335,1.577201736,6.954413594,16.50048514,4,6.081647971,4.096370604,0,3,0,0,0,0,-29.15474814,652.0138201,1
"1454",10,19,2,0,0,0,14.00408318,5.568229253,0,4.043118215,3.552053557,0,1,7,1,0,0,0.282117557,0.222418655,1.291973768,11.44461845,0,5.527815684,10.74367751,0,2,0,1,0,1,-4.095552783,76.75535012,2
"1455",10,19,2,0,0,0,78.91851807,5.76279252,0,4.056591541,3.571007176,0,1,7,1,0,0,0.319704041,0.497243987,1.793310662,29.09413164,0,5.668371163,10.83082217,0,2,0,1,0,1,-3.716181073,89.5669753,2
"1456",10,19,2,0,0,0,78.91851807,5.665511366,0,4.059393099,3.565765646,0,1,7,1,0,0,0.328532853,0.54974549,1.641138495,29.09413164,0,5.711151093,10.74323593,0,2,0,1,0,1,-43.59760255,5000026.375,2
"1457",10,19,2,0,0,0,78.91851807,5.61687083,0,4.059558749,3.56486817,0,1,7,1,0,0,0.328532853,0.54974549,1.641138495,29.09413164,0,5.694258095,10.74597538,0,2,0,1,0,1,-41.26251038,97.92057372,2
"1458",10,19,2,0,0,0,78.91851807,5.665511452,0,4.057239106,3.569133224,0,1,7,1,0,0,0.319704041,0.49472746,1.789342202,29.09413164,0,5.702740265,10.83949709,0,2,0,1,0,1,-3.594253718,153.2422676,2
"1459",16,58,3,1,0,0,15.99492246,4.996905144,1,4.784613368,4.174513166,0,2,9,5,1,0,0.51253008,0.830840886,4.041809321,11.49428372,3,6.656284588,14.03090545,0,4,0,1,0,1,-4.823296339,695.5227651,1
"1460",16,61,3,1,0,0,15.99492271,4.907733221,1,4.801652748,4.180328593,0,2,9,5,2,0,0.51253008,0.890627464,4.105753237,11.34076675,3,6.657569678,13.95855351,0,4,0,1,0,1,-4.329347495,426.7041824,1
"1461",16,64,3,1,0,0,15.99492297,5.222106743,1,4.793435217,4.177568395,0,2,9,5,3,0,0.51253008,1.081508391,4.783366145,11.19749975,3,6.673021381,13.54264035,0,4,0,1,0,1,-5.07610404,445.8089465,1
"1462",16,64,3,1,0,0,15.99492297,5.222106743,1,4.793435217,4.177568395,0,2,9,5,3,0,0.51253008,1.081508391,4.783366145,11.19749975,3,6.673021381,13.54264035,0,4,0,1,0,1,-5.07610404,445.8089465,1
"1463",16,64,3,1,0,0,15.99492297,5.222106743,1,4.793435217,4.177568395,0,2,9,5,3,0,0.51253008,1.081508391,4.783366145,11.19749975,3,6.673021381,13.54264035,0,4,0,1,0,1,-5.07610404,445.8089465,1
"1464",16,67,3,1,0,0,15.99492322,5.379292335,1,4.808628112,4.182862849,0,2,9,5,3,0,0.51253008,1.021721813,4.723288369,11.06350334,4,6.681834437,13.15009085,0,4,0,1,0,1,-5.895119513,457.6204437,1
"1465",16,70,3,1,0,0,15.99492347,5.536479026,1,4.800569657,4.18012378,0,2,9,5,4,0,0.51253008,1.328568709,5.156488063,10.93791205,4,6.690570501,12.77881564,0,4,0,1,0,1,-6.984370526,468.8268787,1
"1466",16,70,3,1,0,0,15.99492347,5.457875624,1,4.823240192,4.187860375,0,2,9,5,3,0,0.51253008,1.021721813,4.674472833,10.93791205,5,6.686835815,12.81254798,0,4,0,1,0,1,-6.762865701,460.5259393,1
"1467",16,63,3,1,0,0,15.99492271,5.172231445,1,4.675736387,4.1371204,0,2,9,5,6,1,0.440361296,2.438044417,5.100353443,11.26228874,4,6.666678446,14.51085921,0,3,0,1,0,1,-4.630670029,937.6197972,1
"1468",22,58,3,1,0,0,15.99492297,5.213082895,1,4.603082064,4.111889875,0,2,14,6,3,0,0.51253008,0.995235376,4.783366145,11.39005106,3,6.717010849,13.93343435,0,4,0,1,0,1,-5.07610404,445.8089465,1
"1469",22,57,4,1,0,0,15.99492322,5.202660398,1,4.614366438,4.115809698,0,4,11,6,3,0,0.51253008,0.995235376,4.783366145,12.12252887,3,6.717010849,13.93343435,0,4,0,1,0,2,-5.07610404,445.8089465,1
"1470",21,54,4,1,1,0,31.97207249,5.302701115,1,4.640051467,4.124741716,0,3,10,5,3,0,0.51253008,1.127384245,4.783366145,15.77038499,3,6.698460699,14.10287574,1,3,0,1,0,1,-5.041318411,1223.699633,1
"1471",22,56,5,1,0,0,15.99492348,5.181816118,1,4.626693952,4.120077634,0,5,10,5,3,0,0.51253008,0.968671338,4.783366145,12.77296953,3,6.717010849,13.93343435,0,4,0,1,0,2,-5.07610404,445.8089465,1
"1472",16,62,3,2,0,0,15.9959308,5.209807723,1,4.776869646,4.171896853,0,2,9,5,5,0,0.51253008,1.081508391,4.783366145,12.32978451,3,6.673021381,13.54264035,0,4,0,1,0,2,-5.07610404,445.8089465,1
"1473",16,65,3,2,0,0,15.99593131,5.365276851,1,4.740308975,4.159355566,0,2,9,5,5,0,0.6357299,1.868074483,5.780372981,12.1579373,3,6.686835815,12.8943334,0,4,0,1,0,2,-7.210219994,426.3005719,1
"1474",16,63,3,1,0,0,15.99492271,5.172231445,1,4.675736387,4.1371204,0,2,9,5,6,1,0.440361296,2.438044417,5.100353443,11.26228874,4,6.666678446,14.51085921,0,3,0,1,0,1,-4.630670029,937.6197972,1
"1475",22,57,4,1,0,0,15.99492322,5.202660398,1,4.614366438,4.115809698,0,4,11,6,3,0,0.51253008,0.995235376,4.783366145,12.12252887,3,6.717010849,13.93343435,0,4,0,1,0,2,-5.07610404,445.8089465,1
"1476",21,54,4,1,1,0,31.97207249,5.302701115,1,4.640051467,4.124741716,0,3,10,5,3,0,0.51253008,1.127384245,4.783366145,15.77038499,3,6.698460699,14.10287574,1,3,0,1,0,1,-5.041318411,1223.699633,1
"1477",22,56,5,1,0,0,15.99492348,5.181816118,1,4.626693952,4.120077634,0,5,10,5,3,0,0.51253008,0.968671338,4.783366145,12.77296953,3,6.717010849,13.93343435,0,4,0,1,0,2,-5.07610404,445.8089465,1
"1478",16,62,3,2,0,0,15.9959308,5.209807723,1,4.776869646,4.171896853,0,2,9,5,5,0,0.51253008,1.081508391,4.783366145,12.32978451,3,6.673021381,13.54264035,0,4,0,1,0,2,-5.07610404,445.8089465,1
"1479",16,65,3,2,0,0,15.99593131,5.365276851,1,4.740308975,4.159355566,0,2,9,5,5,0,0.6357299,1.868074483,5.780372981,12.1579373,3,6.686835815,12.8943334,0,4,0,1,0,2,-7.210219994,426.3005719,1
"1480",16,62,4,1,0,0,15.99492297,5.171579781,1,4.691182427,4.150613503,0,3,8,4,6,1,0.440361296,2.421777333,5.100353443,11.94509235,4,6.666678446,14.51085921,0,3,0,1,0,2,-4.630670029,937.6197972,1
"1481",16,62,4,1,0,0,15.99492297,5.171579781,1,4.691182427,4.150613503,0,3,8,4,6,1,0.440361296,2.421777333,5.100353443,11.94509235,4,6.666678446,14.51085921,0,3,0,1,0,2,-4.630670029,937.6197972,1
"1482",16,59,4,1,0,0,34.96938073,5.172262184,1,4.708121472,4.153926895,0,3,9,3,5,1,0.440361296,2.441103183,5.100353443,15.60944277,4,6.666678446,14.51085921,0,3,0,1,0,2,-4.630670029,937.6197972,1
"1483",16,59,4,1,0,0,34.96938073,5.172262184,1,4.708121472,4.153926895,0,3,9,3,5,1,0.440361296,2.441103183,5.100353443,15.60944277,4,6.666678446,14.51085921,0,3,0,1,0,2,-4.630670029,937.6197972,1
"1484",16,63,4,2,0,0,15.99827,5.057529953,1,4.691182432,4.154408454,0,3,9,3,5,1,0.415953528,2.336365331,5.0896736,12.91339214,4,6.692122513,14.35900175,0,3,0,1,0,2,-4.675686875,582.3734033,1
"1485",16,63,4,2,0,0,15.99827,5.057529953,1,4.691182432,4.154408454,0,3,9,3,5,1,0.415953528,2.336365331,5.0896736,12.91339214,4,6.692122513,14.35900175,0,3,0,1,0,2,-4.675686875,582.3734033,1
"1486",16,60,5,1,0,0,15.99492348,4.545083622,1,4.655496257,4.560785783,0,3,8,4,5,1,0.415953528,2.349608549,5.0896736,12.58415686,4,6.741147118,15.40311197,0,3,0,1,0,2,-4.675686875,582.3734033,1
"1487",16,65,3,2,0,0,15.99593131,4.882017896,2,4.689995805,4.683610128,0,2,10,5,6,1,0.405140486,2.467937706,5.54475739,12.1579373,4,6.741147118,14.70721789,0,3,0,1,0,1,-4.601148989,436.9258678,1
"1488",16,65,3,2,0,0,15.99593131,4.882017896,2,4.689995805,4.683610128,0,2,10,5,6,1,0.405140486,2.467937706,5.54475739,12.1579373,4,6.741147118,14.70721789,0,3,0,1,0,1,-4.601148989,436.9258678,1
"1489",17,43,7,1,0,0,15.99492273,5.90778947,2,4.584043027,4.033443641,0,5,4,4,0,0,0.890956345,0.894190458,5.546781095,14.83277379,0,6.478941577,9.446956611,2,2,0,0,0,1,-3.742097919,263.5172602,1
"1490",17,46,7,1,0,0,15.99492299,5.5173997,2,4.61343194,4.044670109,0,5,4,4,2,0,0.95703078,0.860370062,5.642303126,14.56232612,0,6.509560552,9.196488856,2,2,0,0,0,1,-4.437090607,475.9746913,1
"1491",17,46,7,1,0,1,18.99840769,4.885130811,2,4.837296529,4.641867237,0,5,4,4,2,0,1.008597374,0.903759985,6.14364002,16.84641901,0,6.582241528,9.132079646,2,2,0,0,0,1,-5.373921604,370.8877947,1
"1492",17,46,7,1,0,4,19.00142111,3.301118042,2,5.344666275,4.922091231,0,5,4,4,2,0,0.966930707,1.082280329,6.653950383,20.38365919,2,6.618947573,8.517700195,2,2,0,0,0,1,-9.899641156,435.3940002,1
"1493",17,49,7,1,0,1,18.99840784,4.887587152,2,4.835008971,4.640029984,0,5,4,4,2,0,1.053700828,1.146975883,6.696141207,16.48947129,0,6.6098966,8.918915025,2,2,0,0,0,1,-6.375359804,451.0535158,1
"1494",17,52,7,1,0,0,15.99492349,5.949956909,2,4.638920948,4.054456131,0,5,4,4,3,0,0.921809969,1.268618352,5.791732371,14.07095051,3,6.536012019,8.740143968,2,2,0,0,0,1,-9.446986886,333.5937281,1
"1495",17,55,7,1,0,0,15.99492375,5.852353455,2,4.662942926,4.063583352,0,5,4,4,3,0,0.932623012,1.268618352,5.871191683,13.84796272,4,6.536012019,8.594013755,2,2,0,0,0,1,-6.783776331,775.3828814,1
"1496",17,58,7,1,0,0,15.994924,6.007145254,2,4.654278087,4.060297069,0,5,4,4,4,1,0.932623012,2.421030234,6.332516548,13.63864035,4,6.542516988,8.418110913,2,2,0,0,0,1,-5.916890117,916.4655089,1
"1497",17,52,7,1,0,0,15.99492349,5.224591463,2,4.665711821,4.064628851,0,5,4,4,2,0,0.932623012,0.860370062,5.582516548,14.07095051,4,6.529464458,8.775173228,2,2,0,0,0,1,-12.04232935,348.8563308,1
"1498",17,53,7,1,0,0,15.99492375,6.018851696,2,4.743039516,4.094033068,0,5,4,4,0,0,1.080127646,0.974486515,6.097173239,13.97535696,0,6.585869885,8.049731151,3,2,0,0,0,1,-9.827858924,443.5855573,1
"1499",17,62,7,1,0,0,15.99492451,6.007808294,2,4.79980006,4.114911678,0,5,4,4,1,0,1.004791795,1.064494207,6.01552925,13.36832373,2,6.553265446,7.884509965,2,3,0,0,0,1,-4.168928646,656.5224431,1
"1500",17,47,6,1,0,1,18.99840764,4.610772803,2,4.825261099,4.626685901,0,5,6,4,2,0,1.029551071,0.891463225,6.13967156,16.27098498,0,6.560986464,9.280943282,2,2,0,0,0,1,-5.122343937,316.8684953,1
"1501",17,47,6,1,0,2,18.99941205,4.605081977,2,4.877700842,4.832310707,0,5,6,4,2,0,1.081117664,0.934853148,6.648945375,17.70991388,0,6.630147292,9.222221496,2,2,0,0,0,1,-6.229761319,340.2424606,1
"1502",17,47,6,1,0,2,18.99941205,3.393318531,2,4.877497767,4.831671954,0,5,6,4,2,0,1.005143302,0.891463225,6.079884982,17.70991388,2,6.573636521,9.055102771,2,2,0,0,0,1,-7.110777518,1048.866501,1
"1503",17,50,6,1,0,2,18.99941234,4.606310066,2,4.874849927,4.829297569,0,5,6,4,2,0,1.126221119,1.178069046,7.201446562,17.31522809,0,6.656525669,9.015556687,2,2,0,0,0,1,-7.34912893,439.5986358,1
"1504",17,53,6,1,0,1,18.99840793,4.612000407,2,4.854314916,4.650060651,0,5,6,4,3,0,0.99433026,1.299711516,6.289100805,15.6094987,3,6.58612855,8.841112391,2,2,0,0,0,1,-11.00771462,346.864473,1
"1505",17,56,6,1,0,1,18.99840807,4.611999987,2,4.882515574,4.672762574,0,5,6,4,3,0,1.005143302,1.299711516,6.368560116,15.3143027,4,6.58612855,8.700287262,2,2,0,0,0,1,-6.995776298,481.5366907,1
"1506",17,59,6,1,0,1,18.99840821,4.612307177,2,4.871600961,4.663974584,0,5,6,4,4,1,1.005143302,2.452123397,6.829884982,15.03964156,4,6.592316529,8.529704096,2,2,0,0,0,1,-6.128483856,3602.343465,1
"1507",17,59,6,1,0,1,18.99840821,4.612613567,2,4.908843074,4.693968606,0,5,6,4,3,0,0.99433026,1.09558737,6.579497965,15.03964156,5,6.598466453,8.500952224,2,2,0,0,0,1,-7.209730741,953.722217,1
"1508",17,53,6,1,0,1,18.99840793,4.611692649,2,4.886386959,4.675880128,0,5,6,4,2,0,1.005143302,0.891463225,6.079884982,15.6094987,4,6.579902042,8.875422032,2,2,0,0,0,1,-11.17114518,345.7978849,1
"1509",17,54,6,1,0,1,18.99840807,4.613039941,2,4.97825278,4.749933731,0,5,6,4,0,0,1.152647937,1.005579678,6.594541673,15.48338372,0,6.633606221,8.168202001,3,2,0,0,0,1,-11.14646181,390.5244589,1
"1510",17,40,5,1,1,0,31.97207224,6.04840074,2,4.583544713,4.030379933,0,5,5,4,0,0,0.856687101,0.778720404,5.194719023,18.38868199,0,6.43479729,9.644054151,2,2,0,0,0,1,-3.501219119,223.1207565,1
"1511",17,43,5,1,1,0,31.97207229,6.049649263,2,4.598738879,4.036223915,0,4,6,4,1,0,0.890956345,1.132273794,5.546781095,17.88910376,0,6.478941577,9.446956611,2,2,0,0,0,1,-3.742097919,263.5172602,1
"1512",17,43,5,1,1,0,31.97207229,6.050883243,2,4.598696929,4.036230329,0,4,6,4,1,0,0.885859028,1.073742072,5.633914766,17.88910376,0,6.4676502,9.433181313,2,2,0,0,0,1,-3.429408515,248.1499986,1
"1513",17,46,5,1,1,0,31.97207234,6.050258608,2,4.626296057,4.046724233,0,4,6,4,1,0,0.95703078,1.028720404,5.642303126,17.43328333,0,6.509560552,9.196488856,2,2,0,0,0,1,-4.437090607,475.9746913,1
"1514",17,49,5,1,1,0,31.97207239,6.05272369,2,4.638435919,4.051369015,0,3,7,4,2,0,1.025017638,1.323742072,6.027865317,17.01591919,0,6.544945484,9.015083436,2,2,0,0,0,1,-4.185334907,436.6803827,1
"1515",17,40,5,1,1,0,34.96885409,6.050335321,2,4.613357443,4.041726153,0,5,5,4,0,0,0.890956345,1.179612267,5.546781095,23.04068232,0,6.478941577,9.446956611,2,2,0,0,0,1,-3.742097919,263.5172602,1
"1516",17,43,5,1,1,0,34.96885413,6.053479664,2,4.627293048,4.047015995,0,4,6,4,1,0,0.99925175,1.468291782,5.921372244,22.30332075,0,6.51039784,9.250388406,2,2,0,0,0,1,-3.614677538,327.3819049,1
"1517",17,48,5,2,1,0,31.97207246,5.46252326,3,4.640651382,4.62274044,0,4,7,4,1,0,0.982205375,1.027665883,6.243619849,18.33013657,3,6.580682479,9.010935474,2,2,0,0,0,1,-7.069363869,323.1431782,1
"1518",17,41,4,1,1,0,31.97207224,6.078149585,2,4.570834368,4.007163158,0,5,7,4,0,0,0.856687101,0.778720404,5.194719023,17.55939022,0,6.43479729,9.644054151,2,2,0,0,0,1,-3.501219119,223.1207565,1
"1519",17,41,4,1,1,1,31.97207232,4.616582753,2,4.79102194,4.598692351,0,5,7,4,0,0,0.929207392,0.809813567,5.692087456,20.04291042,0,6.49010688,9.709575505,2,2,0,0,0,1,-4.119838563,224.7372902,1
"1520",17,41,4,1,1,1,31.97207232,4.917593586,2,4.783307614,4.598086975,0,5,7,4,0,0,0.908253695,0.822110327,5.696055917,20.04291042,0,6.512905503,9.537853329,2,2,0,0,0,1,-4.173570898,231.2216004,1
"1521",17,41,4,1,1,2,31.97207239,4.610891971,2,4.845197729,4.797910572,0,5,7,4,0,0,0.980773985,0.85320349,6.201361272,21.59731328,0,6.564164012,9.612916076,2,2,0,0,0,1,-4.888082929,231.5966159,1
"1522",17,45,4,2,1,0,31.97207235,4.854936373,2,4.585753217,4.022029198,0,5,7,4,0,0,0.904799624,0.846761786,5.63940578,18.21398089,0,6.524112815,9.805581238,2,2,0,0,0,1,-3.687007558,268.7825006,1
"1523",17,40,5,1,1,0,31.97207224,6.072933944,2,4.583549179,4.036233828,0,6,6,3,0,0,0.856687101,0.759936793,5.194719023,18.38868199,0,6.43479729,9.644054151,2,2,0,0,0,1,-3.501219119,223.1207565,1
"1524",17,49,4,2,1,1,31.97207253,4.621192998,3,4.854314801,4.651766175,0,4,9,4,1,0,1.054725666,1.058759046,6.740988283,19.74371273,3,6.628661224,9.097137126,2,2,0,0,0,1,-7.967536243,356.7451045,1
"1525",17,47,6,1,0,1,18.99840764,4.610772803,2,4.825261099,4.626685901,0,5,6,4,2,0,1.029551071,0.891463225,6.13967156,16.27098498,0,6.560986464,9.280943282,2,2,0,0,0,1,-5.122343937,316.8684953,1
"1526",17,47,6,1,0,4,19.00142088,3.301325317,2,5.319959231,4.904325054,0,5,6,4,2,0,0.987884404,1.069983569,6.649981923,19.77406909,2,6.598466453,8.63806948,2,2,0,0,0,1,-13.79223919,404.7949999,1
"1527",17,49,4,2,1,1,31.97207253,4.621192998,3,4.854314801,4.651766175,0,4,9,4,1,0,1.054725666,1.058759046,6.740988283,19.74371273,3,6.628661224,9.097137126,2,2,0,0,0,1,-7.967536243,356.7451045,1
"1528",25,56,2,2,0,0,15.99593085,5.850353773,1,4.560608463,4.143503341,0,1,21,3,2,0,0.785540569,0.764162819,4.498125085,11.67837394,3,6.803817362,9.750781571,1,4,2,0,1,0,-10.32296342,372.8567106,2
"1529",25,59,2,2,0,3,19.00041895,3.551805054,1,5.236057211,4.613438569,0,1,20,4,3,0,0.816394193,0.981636472,6.360006804,15.69444079,3,6.888158256,9.094189206,1,4,2,0,1,0,-10.90058559,345.6535219,2
"1530",25,58,3,4,0,0,15.99794909,3.718787808,2,4.824863882,4.579619109,0,1,21,3,2,0,0.822840049,0.882013949,5.5385652,13.97035604,3,6.888158256,9.370539249,1,4,2,0,1,0,-10.44212976,322.1845631,2
"1531",25,56,2,2,0,0,34.9688541,5.880913302,1,4.579725693,4.150465249,0,1,21,3,2,0,0.85806086,0.953145056,4.906373376,15.30815688,3,6.835150983,9.574189368,1,4,2,0,1,0,-11.28469464,331.5387485,2
"1532",25,56,2,2,0,1,18.99840832,4.089601918,1,4.765428687,4.57918967,0,1,21,3,2,0,0.85806086,0.827156898,4.906373376,13.65197708,3,6.835150983,9.574189368,1,4,2,0,1,0,-11.28469464,331.5387485,2
"1533",25,59,2,2,0,0,15.99593136,5.86999647,1,4.571115674,4.147323843,0,1,20,4,3,0,0.85806086,0.930829486,4.906373376,11.53388378,3,6.835150983,9.574189368,1,4,2,0,1,0,-11.28469464,331.5387485,2
"1534",25,59,2,2,0,0,15.99593136,5.770206135,1,4.579183752,4.150646228,0,1,20,4,3,0,0.798783788,0.840224807,4.449518675,11.53388378,3,6.776685141,9.453110473,1,4,2,0,1,0,-9.325840172,318.0939242,2
"1535",25,59,2,2,0,0,34.96885415,5.831327281,1,4.597911717,4.157547485,0,1,20,4,3,0,0.871304079,1.029207044,4.857766965,15.02445126,3,6.81629082,9.283760938,1,4,2,0,1,0,-9.346570185,312.1703912,2
"1536",25,63,2,3,0,0,15.99694048,4.766258558,1,4.588881073,4.154189198,0,1,20,4,3,0,0.84689631,0.908266189,4.942317955,12.19861991,3,6.834613186,9.132306359,1,4,2,0,1,0,-8.511049973,328.0829296,2
"1537",25,59,2,2,0,0,34.96885415,5.785485577,1,4.598020242,4.157547087,0,1,20,4,3,0,0.868873903,1.029207044,4.857766965,15.02445126,3,6.801387312,9.283760938,1,4,2,0,1,0,-9.16864164,311.8676632,2
"1538",25,62,2,2,0,0,15.99593186,5.780026442,1,4.588878027,4.154188961,0,1,19,5,4,0,0.868873903,1.006891474,4.857766965,11.39717321,3,6.801387312,9.283760938,1,4,2,0,1,0,-9.16864164,311.8676632,2
