Molecular Weight,Number of Hydrogen Donors,Number of Hydrogen Acceptors,OWPC
388.4710000000002,1.0,6.0,2.8204200000000004
416.3230000000001,1.0,6.0,2.5669200000000005
465.96000000000015,1.0,6.0,4.263920000000003
420.4760000000003,1.0,6.0,2.3385800000000003
363.28000000000003,1.0,2.0,3.393700000000003
419.5250000000002,1.0,4.0,2.7390000000000017
317.3890000000001,2.0,6.0,1.8681999999999996
395.5030000000002,2.0,5.0,2.3381999999999996
377.48800000000017,1.0,4.0,2.5616000000000003
377.48800000000017,1.0,4.0,2.5616000000000003
458.3890000000002,1.0,4.0,4.773900000000005
458.3890000000002,1.0,4.0,4.773900000000005
380.4920000000003,1.0,5.0,2.8404800000000012
380.49200000000025,1.0,5.0,2.842080000000001
387.4800000000003,1.0,6.0,1.8253
387.4800000000003,1.0,6.0,1.8253
366.4650000000002,1.0,5.0,2.45198
415.53400000000033,1.0,6.0,2.6039000000000003
447.5260000000002,1.0,5.0,3.612700000000001
397.5630000000002,1.0,5.0,4.285400000000003
343.4710000000001,1.0,5.0,3.1151000000000018
357.49800000000016,1.0,5.0,3.3611000000000013
397.5630000000002,1.0,4.0,3.7772000000000023
405.54200000000014,1.0,5.0,3.9478000000000018
371.52500000000026,1.0,5.0,3.8953000000000033
383.5360000000003,1.0,4.0,3.531200000000003
437.62800000000027,1.0,4.0,4.701500000000004
445.6070000000002,1.0,4.0,4.363900000000003
343.4710000000001,1.0,5.0,3.2860000000000005
411.5900000000002,1.0,4.0,4.167300000000003
383.5360000000002,1.0,4.0,3.7021000000000015
369.5090000000002,1.0,4.0,3.1411000000000016
371.52500000000015,1.0,5.0,3.7512000000000016
329.4440000000001,1.0,5.0,2.7250000000000014
411.5900000000003,1.0,4.0,4.311400000000004
437.54000000000036,1.0,7.0,3.750200000000003
359.47000000000014,1.0,6.0,2.9498000000000006
425.5730000000002,1.0,5.0,3.757600000000002
409.5740000000002,1.0,4.0,4.236300000000003
397.5630000000003,1.0,4.0,3.921300000000003
411.5900000000002,1.0,4.0,4.167300000000003
447.57900000000035,1.0,5.0,4.254300000000003
433.5430000000002,1.0,4.0,4.024000000000003
451.5330000000002,1.0,4.0,4.321200000000003
427.5890000000003,1.0,5.0,3.4053000000000013
397.5630000000003,1.0,4.0,3.778800000000002
383.5360000000002,1.0,4.0,3.388700000000001
407.5140000000002,1.0,6.0,3.741600000000002
407.5140000000003,2.0,6.0,3.574200000000002
417.40300000000013,1.0,6.0,3.242800000000001
410.5430000000002,1.0,6.0,3.2320200000000003
399.53500000000014,2.0,5.0,2.6387
413.46800000000025,1.0,4.0,3.1544000000000016
413.46800000000025,1.0,4.0,3.1544000000000016
421.49700000000024,2.0,5.0,2.0164
417.52500000000015,2.0,5.0,2.4458
435.5150000000001,2.0,5.0,2.7414000000000005
388.48300000000023,1.0,3.0,3.4872000000000023
482.56800000000015,1.0,4.0,4.471300000000004
412.46500000000026,1.0,6.0,2.7948000000000004
428.53300000000024,1.0,6.0,3.263300000000001
375.90000000000015,1.0,4.0,3.232100000000001
478.5400000000002,1.0,6.0,4.164520000000002
431.6020000000003,1.0,6.0,3.318800000000002
423.4600000000003,1.0,6.0,2.4181
423.58200000000016,2.0,5.0,3.4685000000000015
396.5310000000003,1.0,4.0,3.2220000000000013
391.8990000000003,1.0,5.0,2.4701000000000004
391.8990000000001,1.0,5.0,2.4701000000000004
423.42000000000024,1.0,4.0,5.006100000000004
397.8530000000001,1.0,4.0,3.088800000000001
370.49700000000024,2.0,5.0,2.6220000000000008
420.51300000000026,2.0,5.0,1.4171000000000002
463.5780000000003,1.0,6.0,2.8834000000000017
477.60500000000036,1.0,6.0,3.273500000000002
475.6180000000003,1.0,7.0,3.291920000000002
335.8350000000001,1.0,5.0,2.816
326.4000000000001,1.0,6.0,2.03428
433.5560000000002,1.0,6.0,3.344120000000001
396.49100000000016,1.0,5.0,1.9268999999999998
455.4770000000003,1.0,6.0,2.7578000000000014
433.5120000000002,2.0,6.0,2.4474
443.4410000000002,1.0,5.0,3.0809000000000006
479.42100000000016,1.0,5.0,3.673700000000002
420.5040000000002,2.0,5.0,2.1627
417.5000000000002,1.0,4.0,3.735500000000002
450.4890000000003,1.0,5.0,3.931580000000003
447.4040000000002,1.0,5.0,3.3340000000000023
455.56200000000024,1.0,6.0,2.9220000000000015
451.48900000000015,1.0,5.0,3.5214000000000016
451.48900000000015,1.0,5.0,3.5214000000000016
453.50500000000017,1.0,5.0,3.767400000000002
345.4460000000001,1.0,3.0,2.7901000000000007
345.4460000000001,1.0,3.0,2.7901000000000007
370.4560000000002,1.0,4.0,2.6617800000000003
370.4560000000002,1.0,4.0,2.6617800000000003
465.5160000000002,1.0,5.0,3.911500000000003
448.5920000000002,1.0,6.0,4.178880000000003
448.5920000000002,1.0,6.0,4.178880000000003
416.58700000000033,0.0,5.0,4.131000000000004
335.20500000000015,2.0,4.0,0.5768
427.5450000000004,1.0,6.0,2.748000000000001
417.5250000000002,1.0,5.0,3.1746000000000008
435.5530000000002,1.0,7.0,2.7411800000000017
433.5520000000003,1.0,5.0,2.720700000000001
432.5150000000002,1.0,5.0,2.6411000000000007
405.4980000000002,1.0,5.0,3.5924000000000014
405.4980000000002,1.0,5.0,3.5924000000000014
392.2970000000002,1.0,4.0,2.5626000000000007
421.5410000000003,1.0,5.0,2.5782000000000007
421.5410000000003,1.0,5.0,2.5782000000000007
406.4860000000002,1.0,6.0,1.9509999999999996
415.4400000000002,1.0,5.0,2.743100000000001
430.24900000000025,1.0,5.0,2.7441000000000013
450.3770000000003,2.0,5.0,2.703700000000001
470.37100000000027,1.0,6.0,2.923000000000001
436.35000000000025,2.0,5.0,2.3136000000000005
436.35000000000025,2.0,5.0,2.3136000000000005
392.2970000000002,1.0,4.0,2.5626000000000007
430.5080000000002,1.0,6.0,3.464080000000002
474.3880000000002,1.0,5.0,4.899200000000004
427.9320000000002,1.0,6.0,4.608300000000004
427.9320000000002,1.0,6.0,4.608300000000004
435.5680000000002,1.0,6.0,4.618400000000004
421.5410000000002,1.0,6.0,4.228300000000003
433.55200000000025,1.0,5.0,3.865800000000002
413.5620000000002,1.0,5.0,3.613500000000002
443.58800000000025,1.0,6.0,3.382500000000001
465.59400000000016,1.0,7.0,4.244900000000002
451.5140000000003,1.0,6.0,2.8507000000000007
449.5420000000003,1.0,5.0,3.4045000000000023
463.5250000000002,1.0,6.0,2.9932000000000007
378.4190000000001,1.0,4.0,4.138500000000003
378.4190000000001,1.0,4.0,4.138500000000003
378.4190000000001,1.0,4.0,4.138500000000003
396.4090000000001,1.0,4.0,4.277600000000003
396.4090000000001,1.0,4.0,4.277600000000003
374.4560000000001,1.0,4.0,4.307820000000003
374.4560000000001,1.0,4.0,4.307820000000003
392.4460000000001,1.0,4.0,4.446920000000003
392.4460000000001,1.0,4.0,4.446920000000003
392.4460000000001,1.0,4.0,4.446920000000003
392.4460000000001,1.0,4.0,4.446920000000003
394.87400000000014,1.0,4.0,4.652800000000003
428.4260000000001,1.0,4.0,5.018200000000003
444.4250000000001,1.0,5.0,4.898000000000003
390.4550000000001,1.0,5.0,4.008000000000003
390.4550000000001,1.0,5.0,4.008000000000002
408.4450000000001,1.0,5.0,4.147100000000003
408.4450000000001,1.0,5.0,4.147100000000003
408.4450000000001,1.0,5.0,4.147100000000003
408.4450000000001,1.0,5.0,4.147100000000003
408.4450000000001,1.0,5.0,4.147100000000003
404.4820000000001,1.0,5.0,4.398100000000003
404.4820000000001,1.0,5.0,4.145800000000003
404.4820000000001,1.0,5.0,4.145800000000003
402.46600000000024,1.0,5.0,3.934300000000003
404.4380000000002,1.0,6.0,3.728100000000003
418.50900000000007,1.0,5.0,4.706800000000004
385.4390000000001,1.0,5.0,3.871080000000002
385.4390000000001,1.0,5.0,3.871080000000002
410.4360000000001,1.0,4.0,4.937000000000003
392.4460000000001,1.0,4.0,4.527000000000003
399.4660000000001,1.0,5.0,4.259580000000003
399.4660000000001,1.0,5.0,4.259580000000002
678.2290000000004,4.0,7.0,8.253300000000007
692.2560000000003,4.0,7.0,8.643400000000002
692.2560000000003,4.0,7.0,8.643400000000002
692.2560000000003,4.0,7.0,8.643400000000002
706.2830000000004,4.0,7.0,9.033499999999998
720.3100000000004,4.0,7.0,9.423599999999997
670.1650000000002,4.0,7.0,7.612900000000008
284.7900000000001,1.0,2.0,4.466400000000003
284.7900000000001,1.0,2.0,4.466400000000003
329.83100000000013,2.0,4.0,3.554700000000002
279.3589999999999,2.0,4.0,2.6403
293.38599999999997,2.0,4.0,2.8863000000000003
293.38599999999997,2.0,4.0,2.8847000000000005
305.27500000000003,2.0,4.0,2.4025
287.285,2.0,4.0,2.1052999999999997
319.3020000000001,2.0,4.0,2.7926
311.42600000000004,2.0,5.0,2.5933
277.34299999999996,2.0,4.0,2.3927
291.37,2.0,4.0,2.7828
293.342,2.0,5.0,1.6290999999999998
307.3690000000001,3.0,5.0,1.7535999999999998
307.3690000000001,3.0,5.0,1.7535999999999998
277.34299999999996,2.0,4.0,2.2502
307.369,2.0,5.0,2.0192
390.88999999999993,2.0,5.0,4.2859000000000025
366.8520000000002,2.0,5.0,4.234400000000003
384.84200000000016,2.0,5.0,4.373500000000003
419.2870000000002,2.0,5.0,5.026900000000003
402.8320000000002,2.0,5.0,4.512600000000003
416.4030000000002,2.0,6.0,4.321500000000002
412.44000000000017,2.0,6.0,4.068400000000002
438.4780000000002,2.0,6.0,4.648000000000003
448.4200000000002,2.0,6.0,4.661200000000004
290.298,2.0,6.0,2.1599
387.84600000000006,2.0,6.0,3.7120000000000015
373.8590000000002,2.0,4.0,4.181100000000003
384.84200000000016,2.0,5.0,4.3735000000000035
355.86900000000014,2.0,4.0,4.042000000000003
374.8470000000002,2.0,5.0,3.576100000000001
379.3820000000001,2.0,5.0,3.815800000000002
397.3720000000001,2.0,5.0,4.113000000000002
397.3720000000001,2.0,5.0,4.113000000000002
347.3650000000001,2.0,5.0,3.6342000000000008
387.7930000000002,2.0,6.0,3.285400000000001
339.1890000000002,1.0,5.0,1.9309
339.1890000000002,1.0,5.0,1.9309
325.16200000000015,1.0,5.0,1.3983
365.22700000000026,1.0,5.0,2.3210000000000006
396.4470000000003,1.0,8.0,1.8905999999999998
364.40500000000026,1.0,7.0,2.0155000000000003
353.2160000000001,1.0,5.0,2.1769
339.1890000000001,1.0,5.0,1.7868
339.1890000000001,1.0,5.0,1.7868
353.2160000000001,1.0,5.0,2.1769
353.2160000000001,1.0,5.0,2.1769
323.19000000000017,1.0,4.0,2.5520000000000005
379.2540000000003,1.0,5.0,2.711100000000001
367.24300000000017,1.0,5.0,2.567
367.24300000000017,1.0,5.0,2.567
365.2270000000002,1.0,5.0,2.1769
365.2270000000002,1.0,5.0,2.1769
381.2700000000002,1.0,5.0,2.8130000000000006
381.2700000000002,1.0,5.0,2.8130000000000006
421.2130000000002,1.0,5.0,3.1094000000000017
421.2130000000002,1.0,5.0,3.1094000000000017
415.2870000000002,1.0,5.0,3.0096000000000016
415.2870000000002,1.0,5.0,3.0096000000000016
379.25400000000025,1.0,5.0,2.567000000000001
379.25400000000025,1.0,5.0,2.567000000000001
309.1630000000001,1.0,4.0,2.1619
327.15300000000013,1.0,4.0,2.301
391.4270000000002,1.0,7.0,1.6956999999999995
347.37400000000014,1.0,6.0,1.6790999999999998
328.3680000000001,1.0,6.0,1.4394999999999998
338.3670000000002,2.0,7.0,1.7744000000000002
368.3930000000002,2.0,8.0,1.783
428.8760000000003,2.0,7.0,2.7151000000000005
412.4210000000003,2.0,7.0,2.2008
402.8130000000002,2.0,6.0,2.839200000000001
446.8660000000003,2.0,7.0,2.8542000000000005
368.36800000000017,2.0,6.0,2.1858000000000004
384.8230000000002,2.0,6.0,2.700100000000001
370.3800000000002,1.0,6.0,2.450500000000001
375.7870000000002,1.0,6.0,2.4903000000000004
318.3730000000001,1.0,6.0,1.2148
324.34000000000015,1.0,7.0,1.0928
364.44500000000016,1.0,5.0,2.729420000000001
373.2250000000001,1.0,3.0,3.7233000000000027
341.2300000000002,1.0,5.0,2.1149
369.28400000000016,1.0,5.0,2.8935000000000004
372.81200000000024,2.0,7.0,2.4278000000000004
412.87700000000035,2.0,7.0,3.350500000000002
408.4580000000003,2.0,8.0,2.705700000000001
342.4390000000002,1.0,5.0,2.7570000000000014
370.4930000000003,1.0,5.0,3.537200000000002
427.5040000000003,1.0,6.0,3.3820000000000023
352.3940000000002,1.0,7.0,1.8713999999999995
352.3940000000002,1.0,7.0,1.8713999999999995
345.4020000000001,1.0,5.0,2.8328000000000007
361.4010000000001,1.0,6.0,2.0691999999999995
368.46200000000016,1.0,7.0,2.588
347.4180000000002,1.0,5.0,3.3388000000000018
405.37600000000015,1.0,6.0,3.4025000000000025
387.3860000000002,1.0,6.0,3.1053000000000015
373.35900000000015,1.0,6.0,3.062800000000002
335.4070000000001,1.0,5.0,3.0238000000000014
437.39300000000014,1.0,6.0,3.7406000000000033
377.46900000000016,1.0,6.0,2.785800000000001
352.3940000000002,1.0,7.0,1.8713999999999995
381.40700000000027,1.0,6.0,2.7596000000000016
381.40700000000027,1.0,6.0,2.7596000000000016
393.44300000000027,1.0,7.0,2.629100000000001
415.8520000000003,1.0,6.0,3.413000000000002
377.44400000000024,1.0,6.0,2.9289200000000015
377.44400000000024,1.0,6.0,2.9289200000000015
378.43200000000024,1.0,7.0,2.32392
355.36900000000014,1.0,6.0,2.2253999999999996
338.3670000000001,1.0,7.0,1.4812999999999996
355.36900000000014,1.0,6.0,2.2253999999999996
338.3670000000001,1.0,7.0,1.4812999999999996
367.40500000000014,1.0,7.0,2.0949
369.3960000000002,1.0,6.0,2.615500000000001
381.4320000000002,1.0,7.0,2.4850000000000003
352.3940000000002,1.0,7.0,1.8713999999999995
378.4320000000003,1.0,7.0,2.4056000000000006
389.45500000000015,1.0,6.0,2.847800000000001
352.3940000000002,1.0,7.0,1.8713999999999995
364.4050000000002,1.0,7.0,1.8714
364.4050000000002,1.0,7.0,1.8714
380.4480000000002,1.0,7.0,2.5075000000000003
366.42100000000016,1.0,7.0,2.2615
403.4820000000002,1.0,6.0,3.2379000000000016
380.4480000000002,1.0,7.0,2.5075000000000003
366.42100000000016,1.0,7.0,2.2615
420.3910000000002,1.0,7.0,2.8039000000000014
457.45200000000017,1.0,6.0,3.780300000000002
338.3670000000002,1.0,7.0,1.6254
338.3670000000002,1.0,7.0,1.6254
431.41400000000027,1.0,6.0,3.639300000000002
308.3410000000001,1.0,6.0,1.8564000000000003
322.36800000000017,1.0,6.0,2.2465
326.3310000000002,1.0,6.0,1.9955000000000003
325.34300000000013,1.0,5.0,2.6005000000000003
337.37900000000013,1.0,6.0,2.4700000000000006
351.4060000000001,1.0,6.0,2.860100000000001
341.7980000000002,1.0,5.0,3.1148000000000016
361.4010000000001,1.0,6.0,2.0691999999999995
401.46600000000024,1.0,6.0,2.991900000000001
389.45500000000015,1.0,6.0,2.847800000000001
345.4020000000001,1.0,5.0,2.8328000000000007
363.3920000000001,1.0,5.0,2.9719000000000007
359.42900000000014,1.0,5.0,3.222900000000002
339.1890000000002,1.0,5.0,1.4408
388.42700000000025,1.0,7.0,2.4921800000000003
395.43400000000025,1.0,6.0,3.0680200000000015
378.43200000000024,1.0,7.0,2.32392
413.4240000000003,1.0,6.0,3.5581000000000023
381.40700000000027,1.0,6.0,2.7596000000000016
388.42700000000025,1.0,7.0,2.492180000000001
399.3970000000003,1.0,6.0,2.8987000000000016
411.4330000000002,1.0,7.0,2.768200000000001
362.42900000000026,1.0,5.0,3.225500000000002
380.41900000000027,1.0,5.0,3.364600000000002
380.41900000000027,1.0,5.0,3.364600000000002
392.45500000000027,1.0,6.0,3.2341000000000024
376.45600000000024,1.0,5.0,3.533920000000003
387.43900000000025,1.0,6.0,3.0971800000000016
474.47900000000027,1.0,6.0,4.643000000000003
398.4090000000003,1.0,5.0,3.503700000000002
406.48200000000026,1.0,6.0,3.6242000000000028
413.4770000000003,1.0,6.0,3.7622800000000023
424.4720000000003,1.0,6.0,3.763300000000002
405.4290000000002,1.0,6.0,3.2362800000000025
366.46100000000024,1.0,5.0,3.515900000000003
410.44500000000033,1.0,6.0,3.3732000000000024
410.4450000000003,1.0,6.0,3.3732000000000024
398.4090000000003,1.0,5.0,3.503700000000002
384.8630000000003,1.0,5.0,3.7348000000000026
390.48300000000023,1.0,5.0,3.9588000000000028
418.41500000000025,1.0,5.0,4.100200000000003
380.4440000000002,1.0,6.0,3.0900000000000016
448.44100000000026,1.0,6.0,4.022500000000003
394.4710000000002,1.0,6.0,3.480100000000003
410.5390000000002,1.0,6.0,4.193400000000003
402.8530000000003,1.0,5.0,3.8739000000000035
386.39800000000025,1.0,5.0,3.359600000000002
382.4350000000002,1.0,5.0,3.528920000000002
399.8780000000002,1.0,6.0,3.438220000000002
420.2960000000003,1.0,6.0,3.7832000000000026
403.8410000000003,1.0,6.0,3.268900000000002
385.8510000000003,1.0,6.0,3.1298000000000012
383.42300000000006,1.0,6.0,2.9239200000000016
403.8410000000003,1.0,6.0,3.268900000000002
420.2960000000003,1.0,6.0,3.7832000000000026
376.4160000000002,1.0,7.0,2.3480800000000004
399.42200000000014,1.0,7.0,2.624100000000001
415.8770000000001,1.0,7.0,3.1384000000000016
368.4770000000001,1.0,5.0,3.7619000000000016
368.4770000000002,1.0,5.0,3.6178000000000026
342.4390000000001,1.0,5.0,3.2277000000000022
384.40700000000027,2.0,6.0,2.9261000000000017
393.41800000000023,1.0,6.0,3.092180000000001
425.46000000000026,2.0,6.0,2.5801000000000007
382.50400000000025,1.0,5.0,4.007900000000003
385.8510000000003,1.0,6.0,3.1298000000000012
389.45500000000027,2.0,5.0,3.562700000000002
389.45500000000027,2.0,5.0,3.5627000000000013
392.41500000000025,1.0,8.0,2.6176000000000004
401.4660000000003,1.0,6.0,3.6296000000000017
401.4660000000003,1.0,6.0,3.6296000000000017
344.4110000000001,1.0,6.0,2.074
434.41400000000027,1.0,6.0,3.980000000000003
434.41400000000027,1.0,6.0,3.980000000000002
404.38800000000026,1.0,5.0,3.4987000000000013
416.42400000000026,1.0,6.0,3.682800000000002
359.17000000000013,1.0,4.0,2.797200000000001
430.2620000000002,2.0,7.0,2.2042
474.3150000000003,2.0,8.0,2.2192
389.4150000000003,2.0,7.0,2.2268
409.8330000000002,2.0,7.0,2.5717800000000004
381.39200000000017,2.0,8.0,1.4503
398.8500000000003,2.0,6.0,3.0085200000000007
442.90300000000036,2.0,7.0,3.0235200000000013
375.38800000000015,2.0,7.0,1.9183799999999998
419.4410000000003,2.0,8.0,1.9333799999999997
374.4160000000001,1.0,6.0,3.208300000000002
372.40300000000013,1.0,5.0,3.4178000000000024
414.4650000000002,1.0,7.0,2.7041000000000013
451.5260000000002,1.0,6.0,3.680500000000002
414.4650000000002,1.0,7.0,2.7041000000000013
451.5260000000002,1.0,6.0,3.680500000000002
378.43200000000024,1.0,7.0,2.2615000000000007
415.4930000000002,1.0,6.0,3.2379000000000016
358.3480000000001,1.0,6.0,2.4917000000000007
378.43200000000024,1.0,7.0,2.2615000000000007
358.3480000000001,1.0,6.0,2.4917000000000007
363.41700000000026,1.0,6.0,2.6205000000000007
431.4140000000003,1.0,6.0,3.639300000000002
323.19000000000017,1.0,4.0,2.2044000000000006
322.36800000000017,1.0,6.0,1.8988999999999998
359.1700000000001,1.0,4.0,2.797200000000002
428.8760000000003,2.0,7.0,2.7151000000000005
473.32700000000034,2.0,7.0,2.824200000000001
425.4450000000002,2.0,9.0,1.4652999999999994
412.8770000000003,2.0,6.0,3.4787000000000017
396.42200000000025,2.0,6.0,2.9644000000000004
409.4460000000002,2.0,8.0,2.2289000000000003
429.42700000000025,2.0,7.0,3.1579000000000006
425.4450000000002,2.0,9.0,1.4652999999999994
428.8760000000003,2.0,7.0,2.7151000000000005
361.4010000000001,1.0,6.0,2.0692
362.3890000000001,1.0,7.0,1.4642000000000002
362.3890000000001,1.0,7.0,1.4641999999999995
328.3680000000001,1.0,6.0,1.4394999999999998
337.379,1.0,6.0,2.00622
380.8350000000002,2.0,5.0,3.5961000000000025
381.4320000000002,1.0,7.0,2.4850000000000003
416.4810000000003,1.0,7.0,3.1816200000000014
416.4810000000003,1.0,7.0,3.1816200000000014
359.7880000000002,1.0,5.0,3.2539000000000025
361.4010000000001,1.0,6.0,2.0691999999999995
369.3960000000002,1.0,6.0,2.615500000000001
386.8390000000003,1.0,7.0,2.524800000000001
403.8410000000003,1.0,6.0,3.2689000000000012
415.8770000000003,1.0,7.0,3.1384000000000016
385.8510000000003,1.0,6.0,3.1298000000000012
381.43200000000013,1.0,7.0,2.4850000000000003
390.44300000000027,2.0,6.0,2.9577
384.40700000000027,2.0,6.0,2.9261000000000017
393.41800000000023,1.0,6.0,3.092180000000001
425.46000000000026,2.0,6.0,2.5801000000000007
382.50400000000025,1.0,5.0,4.007900000000003
385.8510000000003,1.0,6.0,3.1298000000000012
389.45500000000027,2.0,5.0,3.562700000000002
389.45500000000027,2.0,5.0,3.5627000000000013
390.44300000000027,2.0,6.0,2.9577
390.44300000000027,2.0,6.0,2.9577
392.41500000000025,1.0,8.0,2.6176000000000004
401.4660000000003,1.0,6.0,3.6296000000000017
401.4660000000003,1.0,6.0,3.6296000000000017
344.4110000000001,1.0,6.0,2.074
394.42700000000025,1.0,7.0,2.8101000000000003
434.41400000000027,1.0,6.0,3.980000000000003
434.41400000000027,1.0,6.0,3.980000000000002
404.38800000000026,1.0,5.0,3.4987000000000013
389.45500000000027,2.0,5.0,3.5627000000000013
416.42400000000026,1.0,6.0,3.682800000000002
413.4770000000003,1.0,6.0,3.7737000000000034
413.4770000000003,1.0,6.0,3.7737000000000034
360.41700000000014,1.0,6.0,2.953100000000001
473.32700000000034,2.0,7.0,2.824200000000001
396.4470000000003,1.0,8.0,1.8905999999999998
364.40500000000026,1.0,7.0,2.0155000000000003
353.2160000000001,1.0,5.0,2.1769
415.2870000000002,1.0,5.0,3.0096000000000016
415.2870000000002,1.0,5.0,3.0096000000000016
379.25400000000025,1.0,5.0,2.567000000000001
391.4270000000002,1.0,7.0,1.6956999999999995
361.4010000000001,1.0,6.0,2.0692
362.3890000000001,1.0,7.0,1.4642000000000002
362.3890000000001,1.0,7.0,1.4641999999999995
347.37400000000014,1.0,6.0,1.6790999999999998
368.3930000000002,2.0,8.0,1.783
428.8760000000003,2.0,7.0,2.7151000000000005
412.4210000000003,2.0,7.0,2.2008
402.8130000000002,2.0,6.0,2.839200000000001
446.8660000000003,2.0,7.0,2.8542000000000005
368.36800000000017,2.0,6.0,2.1858000000000004
384.8230000000002,2.0,6.0,2.700100000000001
370.3800000000002,1.0,6.0,2.450500000000001
375.7870000000002,1.0,6.0,2.4903000000000004
324.34000000000015,1.0,7.0,1.0928
341.2300000000002,1.0,5.0,2.1149
369.28400000000016,1.0,5.0,2.8935000000000004
372.81200000000024,2.0,7.0,2.4278000000000004
412.87700000000035,2.0,7.0,3.350500000000002
408.4580000000003,2.0,8.0,2.705700000000001
342.4390000000002,1.0,5.0,2.7570000000000014
370.4930000000003,1.0,5.0,3.537200000000002
427.5040000000003,1.0,6.0,3.3820000000000023
352.3940000000002,1.0,7.0,1.8713999999999995
345.4020000000001,1.0,5.0,2.8328000000000007
361.4010000000001,1.0,6.0,2.0691999999999995
368.46200000000016,1.0,7.0,2.588
361.4010000000001,1.0,6.0,2.0691999999999995
347.4180000000002,1.0,5.0,3.3388000000000018
405.37600000000015,1.0,6.0,3.4025000000000025
387.3860000000002,1.0,6.0,3.1053000000000015
373.35900000000015,1.0,6.0,3.062800000000002
346.3900000000002,2.0,5.0,2.942700000000001
380.8350000000002,2.0,5.0,3.5961000000000025
335.4070000000001,1.0,5.0,3.0238000000000014
437.39300000000014,1.0,6.0,3.7406000000000033
381.4320000000002,1.0,7.0,2.4850000000000003
377.46900000000016,1.0,6.0,2.785800000000001
352.3940000000002,1.0,7.0,1.8713999999999995
381.40700000000027,1.0,6.0,2.7596000000000016
381.40700000000027,1.0,6.0,2.7596000000000016
393.44300000000027,1.0,7.0,2.629100000000001
415.8520000000003,1.0,6.0,3.413000000000002
377.44400000000024,1.0,6.0,2.9289200000000015
355.36900000000014,1.0,6.0,2.2253999999999996
338.3670000000001,1.0,7.0,1.4812999999999996
355.36900000000014,1.0,6.0,2.2253999999999996
338.3670000000001,1.0,7.0,1.4812999999999996
367.40500000000014,1.0,7.0,2.0949
369.3960000000002,1.0,6.0,2.615500000000001
381.4320000000002,1.0,7.0,2.4850000000000003
352.3940000000002,1.0,7.0,1.8713999999999995
378.4320000000003,1.0,7.0,2.4056000000000006
389.45500000000015,1.0,6.0,2.847800000000001
352.3940000000002,1.0,7.0,1.8713999999999995
364.4050000000002,1.0,7.0,1.8714
380.4480000000002,1.0,7.0,2.5075000000000003
366.42100000000016,1.0,7.0,2.2615
403.4820000000002,1.0,6.0,3.2379000000000016
380.4480000000002,1.0,7.0,2.5075000000000003
366.42100000000016,1.0,7.0,2.2615
420.3910000000002,1.0,7.0,2.8039000000000014
457.45200000000017,1.0,6.0,3.780300000000002
338.3670000000002,1.0,7.0,1.6254
431.41400000000027,1.0,6.0,3.639300000000002
308.3410000000001,1.0,6.0,1.8564000000000003
326.3310000000002,1.0,6.0,1.9955000000000003
325.34300000000013,1.0,5.0,2.6005000000000003
359.7880000000002,1.0,5.0,3.2539000000000025
337.37900000000013,1.0,6.0,2.4700000000000006
351.4060000000001,1.0,6.0,2.860100000000001
341.7980000000002,1.0,5.0,3.1148000000000016
361.4010000000001,1.0,6.0,2.0691999999999995
401.46600000000024,1.0,6.0,2.991900000000001
389.45500000000015,1.0,6.0,2.847800000000001
345.4020000000001,1.0,5.0,2.8328000000000007
363.3920000000001,1.0,5.0,2.9719000000000007
359.42900000000014,1.0,5.0,3.222900000000002
388.42700000000025,1.0,7.0,2.4921800000000003
395.43400000000025,1.0,6.0,3.0680200000000015
378.43200000000024,1.0,7.0,2.32392
413.4240000000003,1.0,6.0,3.5581000000000023
388.42700000000025,1.0,7.0,2.492180000000001
411.4330000000002,1.0,7.0,2.768200000000001
380.41900000000027,1.0,5.0,3.364600000000002
392.45500000000027,1.0,6.0,3.2341000000000024
376.45600000000024,1.0,5.0,3.533920000000003
387.43900000000025,1.0,6.0,3.0971800000000016
474.47900000000027,1.0,6.0,4.643000000000003
398.4090000000003,1.0,5.0,3.503700000000002
406.48200000000026,1.0,6.0,3.6242000000000028
413.4770000000003,1.0,6.0,3.7622800000000023
424.4720000000003,1.0,6.0,3.763300000000002
366.46100000000024,1.0,5.0,3.515900000000003
410.44500000000033,1.0,6.0,3.3732000000000024
410.4450000000003,1.0,6.0,3.3732000000000024
398.4090000000003,1.0,5.0,3.503700000000002
384.8630000000003,1.0,5.0,3.7348000000000026
390.48300000000023,1.0,5.0,3.9588000000000028
418.41500000000025,1.0,5.0,4.100200000000003
380.4440000000002,1.0,6.0,3.0900000000000016
394.4710000000002,1.0,6.0,3.480100000000003
402.8530000000003,1.0,5.0,3.8739000000000035
386.39800000000025,1.0,5.0,3.359600000000002
382.4350000000002,1.0,5.0,3.528920000000002
369.3960000000002,1.0,6.0,2.615500000000001
386.8390000000003,1.0,7.0,2.524800000000001
399.8780000000002,1.0,6.0,3.438220000000002
420.2960000000003,1.0,6.0,3.7832000000000026
403.8410000000003,1.0,6.0,3.268900000000002
403.8410000000003,1.0,6.0,3.2689000000000012
415.8770000000003,1.0,7.0,3.1384000000000016
385.8510000000003,1.0,6.0,3.1298000000000012
383.42300000000006,1.0,6.0,2.9239200000000016
403.8410000000003,1.0,6.0,3.268900000000002
390.44300000000027,2.0,6.0,2.9577
384.40700000000027,2.0,6.0,2.9261000000000017
393.41800000000023,1.0,6.0,3.092180000000001
